Package Name,License,URL
aliyun-sdk,MIT,https://rubygems.org/gems/aliyun-sdk
dante,MIT,https://rubygems.org/gems/dante
fission,MIT,https://rubygems.org/gems/fission
fog-aliyun,MIT,https://rubygems.org/gems/fog-aliyun
fog-atmos,MIT,https://rubygems.org/gems/fog-atmos
fog-digitalocean,MIT,https://rubygems.org/gems/fog-digitalocean
fog-ecloud,MIT,https://rubygems.org/gems/fog-ecloud
fog-internet-archive,MIT,https://rubygems.org/gems/fog-internet-archive
fog-local,MIT,https://rubygems.org/gems/fog-local
fog-ovirt,MIT,https://rubygems.org/gems/fog-ovirt
fog-powerdns,MIT,https://rubygems.org/gems/fog-powerdns
fog-rackspace,MIT,https://rubygems.org/gems/fog-rackspace
fog-radosgw,MIT,https://rubygems.org/gems/fog-radosgw
fog-riakcs,MIT,https://rubygems.org/gems/fog-riakcs
fog-sakuracloud,MIT,https://rubygems.org/gems/fog-sakuracloud
fog-serverlove,MIT,https://rubygems.org/gems/fog-serverlove
fog-softlayer,MIT,https://rubygems.org/gems/fog-softlayer
fog-storm_on_demand,MIT,https://rubygems.org/gems/fog-storm_on_demand
fog-terremark,MIT,https://rubygems.org/gems/fog-terremark
fog-vmfusion,MIT,https://rubygems.org/gems/fog-vmfusion
fog-voxel,MIT,https://rubygems.org/gems/fog-voxel
fog-xenserver,MIT,https://rubygems.org/gems/fog-xenserver
ipaddress,MIT,https://rubygems.org/gems/ipaddress
money-rails,MIT,https://rubygems.org/gems/money-rails
rack-protection,MIT,https://rubygems.org/gems/rack-protection
stripe,MIT,https://rubygems.org/gems/stripe
lograge,MIT,https://rubygems.org/gems/lograge
temple,MIT,https://rubygems.org/gems/temple
active_model_serializers,MIT,https://rubygems.org/gems/active_model_serializers
pundit-matchers,MIT,https://rubygems.org/gems/pundit-matchers
mono_logger,MIT,https://rubygems.org/gems/mono_logger
resque,MIT,https://rubygems.org/gems/resque
spring-commands-rspec,MIT,https://rubygems.org/gems/spring-commands-rspec
http_accept_language,MIT,https://rubygems.org/gems/http_accept_language
coffee-rails,MIT,https://rubygems.org/gems/coffee-rails
js_cookie_rails,MIT,https://rubygems.org/gems/js_cookie_rails
optimist,MIT,https://rubygems.org/gems/optimist
jquery-ui-rails,MIT,https://rubygems.org/gems/jquery-ui-rails
remotipart,MIT,https://rubygems.org/gems/remotipart
unicorn,"GPL-2.0+, Ruby-1.8",https://rubygems.org/gems/unicorn
