Package Name,License,URL
@babel/plugin-transform-dynamic-import,MIT,https://npmjs.com/package/@babel/plugin-transform-dynamic-import
@babel/plugin-transform-exponentiation-operator,MIT,https://npmjs.com/package/@babel/plugin-transform-exponentiation-operator
@babel/plugin-transform-export-namespace-from,MIT,https://npmjs.com/package/@babel/plugin-transform-export-namespace-from
@babel/plugin-transform-for-of,MIT,https://npmjs.com/package/@babel/plugin-transform-for-of
@babel/plugin-transform-function-name,MIT,https://npmjs.com/package/@babel/plugin-transform-function-name
@babel/plugin-transform-json-strings,MIT,https://npmjs.com/package/@babel/plugin-transform-json-strings
@babel/plugin-transform-literals,MIT,https://npmjs.com/package/@babel/plugin-transform-literals
@babel/plugin-transform-logical-assignment-operators,MIT,https://npmjs.com/package/@babel/plugin-transform-logical-assignment-operators
@babel/plugin-transform-member-expression-literals,MIT,https://npmjs.com/package/@babel/plugin-transform-member-expression-literals
@babel/plugin-transform-modules-amd,MIT,https://npmjs.com/package/@babel/plugin-transform-modules-amd
@babel/plugin-transform-modules-commonjs,MIT,https://npmjs.com/package/@babel/plugin-transform-modules-commonjs
@babel/plugin-transform-modules-systemjs,MIT,https://npmjs.com/package/@babel/plugin-transform-modules-systemjs
@babel/plugin-transform-modules-umd,MIT,https://npmjs.com/package/@babel/plugin-transform-modules-umd
@babel/plugin-transform-named-capturing-groups-regex,MIT,https://npmjs.com/package/@babel/plugin-transform-named-capturing-groups-regex
@babel/plugin-transform-new-target,MIT,https://npmjs.com/package/@babel/plugin-transform-new-target
@babel/plugin-transform-nullish-coalescing-operator,MIT,https://npmjs.com/package/@babel/plugin-transform-nullish-coalescing-operator
@babel/plugin-transform-numeric-separator,MIT,https://npmjs.com/package/@babel/plugin-transform-numeric-separator
@babel/plugin-transform-object-rest-spread,MIT,https://npmjs.com/package/@babel/plugin-transform-object-rest-spread
@babel/plugin-transform-object-super,MIT,https://npmjs.com/package/@babel/plugin-transform-object-super
@babel/plugin-transform-optional-catch-binding,MIT,https://npmjs.com/package/@babel/plugin-transform-optional-catch-binding
@babel/plugin-transform-optional-chaining,MIT,https://npmjs.com/package/@babel/plugin-transform-optional-chaining
@babel/plugin-transform-parameters,MIT,https://npmjs.com/package/@babel/plugin-transform-parameters
@babel/plugin-transform-private-methods,MIT,https://npmjs.com/package/@babel/plugin-transform-private-methods
@babel/plugin-transform-private-property-in-object,MIT,https://npmjs.com/package/@babel/plugin-transform-private-property-in-object
@babel/plugin-transform-property-literals,MIT,https://npmjs.com/package/@babel/plugin-transform-property-literals
